G_1,G_2,I_1,I_2
329.051724137901,1.09492035085325,4584.26950718538,189.2021114414
329.065155807342,1.09492778552928,4618.18823970756,191.825696795727
327.0893854748,1.09493501248428,4595.32710892687,194.435486602993
325.112947658406,1.09494204030421,4571.18218971614,197.031485805686
323.135869565196,1.09494887710713,4545.77916818803,199.613706052514
321.158176943701,1.09495553057695,4519.14316771454,202.182165520294
319.179894179885,1.09496200799011,4491.29875614809,204.73688839968
317.201044386417,1.0949683162435,4462.26997293352,207.277904815982
315.221649484502,1.0949744618779,4432.08031996699,209.80524999302
313.241730279885,1.09498045110181,4400.75279602121,212.318964411485
311.261306532666,1.09498628981116,4368.30989919336,214.819093283254
311.270471463993,1.0949919836093,4394.4808944071,217.30568558862
308.294117647039,1.09499753782506,4330.19573834154,219.778795613799
305.317191283301,1.09500295752916,4264.50657185066,222.238480450724
302.339712918685,1.09500824754936,4197.44136158801,224.684800971063
299.361702127661,1.0950134124852,4129.02746371271,227.117821440696
296.383177570134,1.09501845672158,4059.29164768418,229.537609583196
293.404157043879,1.0950233844403,3988.26007369353,231.944235338725
290.424657534243,1.09502819963267,3915.95834158909,234.337771621041
287.444695259606,1.09503290610956,3842.41149140313,236.718293777702
284.464285714286,1.09503750751153,3767.64402703562,239.085879739428
284.470198675517,1.09504200731869,3786.22022592602,241.440608869089
282.595342066857,1.09504640885881,3744.72971901939,243.782562769391
280.720182385205,1.09505071531616,3702.41962318575,246.11182509307
278.844729344415,1.09505492973884,3659.30564354751,248.428480598027
276.96899224765,1.09505905504595,3615.40316665122,250.732616094361
275.092980009767,1.09506309403449,3570.72722554518,253.024318838329
273.216701173565,1.09506704938556,3525.29255490846,255.303678055315
271.340163934675,1.09507092367067,3479.11358111832,257.570784241664
269.463376155182,1.09507471935645,3432.2043911463,259.825727653778
267.586345381552,1.09507843881095,3384.57881050552,262.068600798537
267.590457256507,1.09508208430786,3398.5097731351,264.299496139219
264.495625546949,1.09508565803106,3309.29573859883,266.518506820216
261.400476500152,1.09508916207983,3219.07750552396,268.725726908106
258.305019305362,1.09509259847181,3127.87415411725,270.921250565303
255.209262800566,1.09509596914821,3035.70435905693,273.105172352553
252.113215487782,1.09509927597565,2942.58641657652,275.277588013282
249.016885553146,1.09510252075179,2848.53821042156,277.438592487088
245.920280875459,1.0951057052067,2753.57724652566,279.588280910296
242.823409044303,1.09510883100702,2657.72067071533,281.726749052582
239.726277372272,1.09511189975851,2560.98526276728,283.854092585427
239.728752260415,1.09511491300892,2569.87691664568,285.97040752902
237.516925527891,1.09511787225023,2502.3303446216,288.07578846973
235.304914150837,1.09512077892181,2434.155666568,290.170331932282
233.092723004369,1.09512363441208,2365.36442741654,292.254132303707
230.880356796479,1.09512644006104,2295.96795774177,294.32728536047
228.667820069314,1.09512919716239,2225.97733546646,296.38988561466
226.455117210173,1.09513190696535,2155.40340326662,298.442026857203
224.242252456092,1.0951345706767,2084.25680656419,300.483804507202
222.029229904217,1.09513718946245,2012.54794370445,302.515311795723
219.816053511711,1.09513976444974,1940.28700280369,304.536641830628
219.817578772804,1.09514229672812,1946.02687416652,306.547888774722
218.04714912258,1.09514478735149,1888.67765558202,308.549143698066
216.276599600789,1.09514723733934,1830.8942477602,310.54049928381
214.505933117915,1.09514964767791,1772.68440512027,312.52204746754
212.735152488074,1.09515201932213,1714.055716441,314.49387907671
210.964260438677,1.09515435319633,1655.01561923837,316.456084648783
209.193259609995,1.09515665019559,1595.57138336695,318.408752594661
207.422152560537,1.09515891118709,1535.73017351931,320.351974917417
205.650941766257,1.09516113701078,1475.49895887226,322.285837993912
203.879629629626,1.09516332848086,1414.88460021473,324.210430977296
203.880551301687,1.09516548638676,1418.48068211164,326.125841187526
203.21681864202,1.09516761149354,1397.75318339909,328.032155121245
202.553041729844,1.09516970454337,1376.86280265565,329.929459059691
201.889221556878,1.09517176625623,1355.81230989644,331.817838668551
201.225359088332,1.09517379733064,1334.60441355586,333.697378079729
200.561455260898,1.09517579844448,1313.24177629496,335.568161626762
199.897510980965,1.09517777025588,1291.72701223157,337.430273481336
199.23352713144,1.09517971340372,1270.06267062837,339.283795238414
198.569504569834,1.09518162850861,1248.25126050554,341.12880908571
197.905444126075,1.09518351617316,1226.29523977067,342.965396242456
197.906116642956,1.09518537698294,1229.00037643129,344.793637174987
197.020401757579,1.09518721150706,1198.53098996257,346.613612019041
196.134642356016,1.0951890202985,1167.88742218573,348.425399485353
195.248839368284,1.09519080389488,1137.07256506924,350.229077225516
194.362993698645,1.09519256281911,1106.08926552238,352.024723843519
193.477106227546,1.09519429757945,1074.94030339019,353.812415383718
192.591177808424,1.09519600867056,1043.62841253984,355.59222842666
191.705209274536,1.09519769657352,1012.15626635184,357.364237493747
190.819201435729,1.09519936175653,980.526501852349,359.12851910741
189.933155080207,1.09520100467522,948.741679377057,360.885144267252
189.933598937575,1.09520262577327,950.568614264701,362.634188459435
188.825857519896,1.09520422548241,910.088998421621,364.375721657762
187.718071938475,1.0952058042232,869.428850250756,366.10981827852
186.610243055882,1.09520736240523,828.591083862839,367.836547342172
185.502371712388,1.09520890042753,787.578568233413,369.555979126393
184.394458725629,1.09521041867877,746.394122882724,371.268184687043
183.286504895367,1.09521191753775,705.040496328158,372.973229885945
182.178510998082,1.09521339737366,663.520404606899,374.67118509164
181.070477791674,1.09521485854639,621.836498668298,376.362116184082
179.962406015037,1.09521630140678,579.991384188322,378.046089644632
179.962640099625,1.0952177262969,580.968336222036,379.7231732086
178.854510451154,1.09521913355048,538.881450179429,381.393429231667
177.74634413033,1.09522052349284,496.64010756649,383.056923076699
176.63814180962,1.09522189644152,454.246736419329,384.713719557502
175.52990414517,1.09522325270628,411.703715562146,386.363881091836
174.421631776257,1.09522459258936,369.013380501294,388.007470084003
173.313325329797,1.09522591638582,326.178022585592,389.644547488771
172.204985414788,1.09522722438361,283.199890931968,391.27517380801
171.096612626754,1.09522851686388,240.081194520696,392.89941001873
169.98820754717,1.09522979410112,196.824101706801,394.517317014899
169.988276670573,1.09523105636343,197.108107090243,396.128951910249
168.658119658453,1.09523230391265,144.897686513699,397.734372677789
167.32792583976,1.09523353700449,92.5284279994066,399.333638212398
165.997695852533,1.09523475588883,40.002750134884,400.926805559486
164.667430317248,1.09523596080984,-12.6769733430344,402.513930472209
163.337129840213,1.09523715200609,-65.5084113557351,404.095067482977
162.006795016987,1.09523832971073,-118.489276087706,405.67027452964
160.676426426758,1.09523949415165,-171.617319441226,407.239602508237
159.346024635727,1.09524064555171,-224.890337404811,408.803108254523
158.015590200445,1.09524178412876,-278.306161526353,410.360842310344
158.015503875971,1.09524291009582,-278.69579911312,411.912859575253
157.128487518245,1.09524402366123,-314.573520635083,413.459211142388
156.241450650868,1.09524512502875,-350.541411463787,414.999948071672
155.354393608964,1.09524621439769,-386.598142538095,416.535121594344
154.467316720394,1.09524729196312,-422.742406483689,418.064781207117
153.580220306959,1.09524835791579,-458.97292245616,419.588977430464
152.693104680576,1.09524941244243,-495.288431188916,421.107759288781
151.805970149474,1.09525045572582,-531.687693163696,422.621174530951
150.918817014366,1.09525148794475,-568.169491785422,424.12927049471
150.03164556962,1.09525250927434,-604.732640423565,425.632097219149
150.031479538299,1.095253519886,-605.476289084426,427.129698442004
148.922523776491,1.09525451994758,-651.141197041868,428.622122081408
147.813545633079,1.09525550962338,-696.905766801747,430.109414594628
146.704545454877,1.09525648907437,-742.768571067689,431.591619137208
145.595523581577,1.09525745845821,-788.728223124657,433.068783119999
144.486480344932,1.0952584179293,-834.783340489606,434.540947566911
143.377416072912,1.09525936763893,-880.932581534806,436.008157798942
142.268331083896,1.0952603077353,-927.174624473802,437.470457689981
