Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18
2.42152610635907e-08,1.99600798403193e-23,4.4676705160877e-12,2.42301563246543e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.76223782101023e-05,1.01298302993999e-15,3.1827394331613e-08,88.3916102723415,0.0103829462265871,0.101896742963586,88.3916102723571,0.010392946226589,0.101945800436256
2.39981374485515e-08,1.99600798403193e-23,4.4676705160877e-12,2.4012815586e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.73746097680365e-05,1.01298302993999e-15,3.1827394331613e-08,87.5987512577307,0.0103829462265871,0.101896742963586,87.5987512577462,0.010392946226589,0.101945800436256
2.3783199113317e-08,1.99600798403193e-23,4.4676705160877e-12,2.37976623124303e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.71293350361671e-05,1.01298302993999e-15,3.1827394331613e-08,86.8138721157485,0.0103829462265871,0.101896742963586,86.8138721157639,0.010392946226589,0.101945800436256
2.35704769763979e-08,1.99600798403193e-23,4.4676705160877e-12,2.35847274533743e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.68865892968432e-05,1.01298302993999e-15,3.1827394331613e-08,86.0370857499119,0.0103829462265871,0.101896742963586,86.0370857499271,0.010392946226589,0.101945800436256
2.33599994895657e-08,1.99600798403193e-23,4.4676705160877e-12,2.33740394890553e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.66464050175196e-05,1.01298302993999e-15,3.1827394331613e-08,85.2684960560763,0.0103829462265871,0.101896742963586,85.2684960560914,0.010392946226589,0.101945800436256
2.31517917018582e-08,1.99600798403193e-23,4.4676705160877e-12,2.31656234935601e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.64088107826551e-05,1.01298302993999e-15,3.1827394331613e-08,84.5081945045098,0.0103829462265871,0.101896742963586,84.5081945045248,0.010392946226589,0.101945800436256
2.29458759002914e-08,1.99600798403193e-23,4.4676705160877e-12,2.29595017761917e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.61738320248552e-05,1.01298302993999e-15,3.1827394331613e-08,83.7562624795498,0.0103829462265871,0.101896742963586,83.7562624795646,0.010392946226589,0.101945800436256
2.27422708325775e-08,1.99600798403193e-23,4.4676705160877e-12,2.27556931034101e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.59414901378842e-05,1.01298302993999e-15,3.1827394331613e-08,83.0127684412425,0.0103829462265871,0.101896742963586,83.0127684412572,0.010392946226589,0.101945800436256
2.25409956364664e-08,1.99600798403193e-23,4.4676705160877e-12,2.25542166321029e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.5711806960594e-05,1.01298302993999e-15,3.1827394331613e-08,82.2777822739139,0.0103829462265871,0.101896742963586,82.2777822739284,0.010392946226589,0.101945800436256
2.23420658459866e-08,1.99600798403193e-23,4.4676705160877e-12,2.23550879118326e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.54848002194859e-05,1.01298302993999e-15,3.1827394331613e-08,81.5513607023677,0.0103829462265871,0.101896742963586,81.5513607023821,0.010392946226589,0.101945800436256
2.21454910559287e-08,1.99600798403193e-23,4.4676705160877e-12,2.21583165469846e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.52604808635593e-05,1.01298302993999e-15,3.1827394331613e-08,80.8335387634024,0.0103829462265871,0.101896742963586,80.8335387634167,0.010392946226589,0.101945800436256
2.19512876378613e-08,1.99600798403193e-23,4.4676705160877e-12,2.19639189254992e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.50388675750659e-05,1.01298302993999e-15,3.1827394331613e-08,80.1243762402235,0.0103829462265871,0.101896742963586,80.1243762402377,0.010392946226589,0.101945800436256
2.17594601261797e-08,1.99600798403193e-23,4.4676705160877e-12,2.17718995863059e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.48199655283855e-05,1.01298302993999e-15,3.1827394331613e-08,79.4238896908463,0.0103829462265871,0.101896742963586,79.4238896908603,0.010392946226589,0.101945800436256
2.15700172928588e-08,1.99600798403193e-23,4.4676705160877e-12,2.15822673101517e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.46037847335698e-05,1.01298302993999e-15,3.1827394331613e-08,78.7321111474358,0.0103829462265871,0.101896742963586,78.7321111474497,0.010392946226589,0.101945800436256
2.13829645897288e-08,1.99600798403193e-23,4.4676705160877e-12,2.13950275543185e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.439033141192e-05,1.01298302993999e-15,3.1827394331613e-08,78.0490605181564,0.0103829462265871,0.101896742963586,78.0490605181702,0.010392946226589,0.101945800436256
2.11983046507153e-08,1.99600798403193e-23,4.4676705160877e-12,2.12101829553661e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.41796085691142e-05,1.01298302993999e-15,3.1827394331613e-08,77.3747474211777,0.0103829462265871,0.101896742963586,77.3747474211914,0.010392946226589,0.101945800436256
2.10160397245059e-08,1.99600798403193e-23,4.4676705160877e-12,2.10277357642304e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.39716187712195e-05,1.01298302993999e-15,3.1827394331613e-08,76.7091800679147,0.0103829462265871,0.101896742963586,76.7091800679282,0.010392946226589,0.101945800436256
2.08361689317978e-08,1.99600798403193e-23,4.4676705160877e-12,2.08476851007296e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.37663610148287e-05,1.01298302993999e-15,3.1827394331613e-08,76.0523552474638,0.0103829462265871,0.101896742963586,76.0523552474772,0.010392946226589,0.101945800436256
2.0658693355389e-08,1.99600798403193e-23,4.4676705160877e-12,2.06700320487444e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.35638365355656e-05,1.01298302993999e-15,3.1827394331613e-08,75.4042769138218,0.0103829462265871,0.101896742963586,75.4042769138351,0.010392946226589,0.101945800436256
2.04836076534766e-08,1.99600798403193e-23,4.4676705160877e-12,2.04947712611301e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.33640392376853e-05,1.01298302993999e-15,3.1827394331613e-08,74.7649255606048,0.0103829462265871,0.101896742963586,74.7649255606181,0.010392946226589,0.101945800436256
2.03109093841417e-08,1.99600798403193e-23,4.4676705160877e-12,2.03219002935258e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.31669663346165e-05,1.01298302993999e-15,3.1827394331613e-08,74.1342922707845,0.0103829462265871,0.101896742963586,74.1342922707976,0.010392946226589,0.101945800436256
2.01405917902337e-08,1.99600798403193e-23,4.4676705160877e-12,2.01514123820239e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.29726101155043e-05,1.01298302993999e-15,3.1827394331613e-08,73.5123523696255,0.0103829462265871,0.101896742963586,73.5123523696385,0.010392946226589,0.101945800436256
1.99726497651382e-08,1.99600798403193e-23,4.4676705160877e-12,1.99833024149033e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.27809647529869e-05,1.01298302993999e-15,3.1827394331613e-08,72.8990872095696,0.0103829462265871,0.101896742963586,72.8990872095824,0.010392946226589,0.101945800436256
1.98070740491474e-08,1.99600798403193e-23,4.4676705160877e-12,1.98175611231965e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.25920196804411e-05,1.01298302993999e-15,3.1827394331613e-08,72.2944629774231,0.0103829462265871,0.101896742963586,72.2944629774359,0.010392946226589,0.101945800436256
1.96438559303458e-08,1.99600798403193e-23,4.4676705160877e-12,1.96541797862761e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.24057649563519e-05,1.01298302993999e-15,3.1827394331613e-08,71.6984478603375,0.0103829462265871,0.101896742963586,71.6984478603501,0.010392946226589,0.101945800436256
1.94829868233591e-08,1.99600798403193e-23,4.4676705160877e-12,1.94931498101824e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.22221907836051e-05,1.01298302993999e-15,3.1827394331613e-08,71.1110105075476,0.0103829462265871,0.101896742963586,71.1110105075602,0.010392946226589,0.101945800436256
1.93244540828663e-08,1.99600798403193e-23,4.4676705160877e-12,1.93344585369492e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.20412827321193e-05,1.01298302993999e-15,3.1827394331613e-08,70.5321047427928,0.0103829462265871,0.101896742963586,70.5321047428053,0.010392946226589,0.101945800436256
1.91682467797561e-08,1.99600798403193e-23,4.4676705160877e-12,1.91780950265358e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.1863028330248e-05,1.01298302993999e-15,3.1827394331613e-08,69.9616906568048,0.0103829462265871,0.101896742963586,69.9616906568171,0.010392946226589,0.101945800436256
1.90143505187364e-08,1.99600798403193e-23,4.4676705160877e-12,1.90240448692551e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.16874111509481e-05,1.01298302993999e-15,3.1827394331613e-08,69.3997156830448,0.0103829462265871,0.101896742963586,69.3997156830571,0.010392946226589,0.101945800436256
1.88627535666951e-08,1.99600798403193e-23,4.4676705160877e-12,1.88722963202618e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.15144178050957e-05,1.01298302993999e-15,3.1827394331613e-08,68.846136976317,0.0103829462265871,0.101896742963586,68.8461369763292,0.010392946226589,0.101945800436256
1.8713441084224e-08,1.99600798403193e-23,4.4676705160877e-12,1.87228345253082e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.13440313588487e-05,1.01298302993999e-15,3.1827394331613e-08,68.3009003483266,0.0103829462265871,0.101896742963586,68.3009003483386,0.010392946226589,0.101945800436256
1.85663961303543e-08,1.99600798403193e-23,4.4676705160877e-12,1.85756425264846e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.11762324801897e-05,1.01298302993999e-15,3.1827394331613e-08,67.7639439366179,0.0103829462265871,0.101896742963586,67.7639439366299,0.010392946226589,0.101945800436256
1.84216056258633e-08,1.99600798403193e-23,4.4676705160877e-12,1.84307072314892e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.1011006243895e-05,1.01298302993999e-15,3.1827394331613e-08,67.2352199804747,0.0103829462265871,0.101896742963586,67.2352199804865,0.010392946226589,0.101945800436256
1.82790505208807e-08,1.99600798403193e-23,4.4676705160877e-12,1.82880095714016e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.08483309113951e-05,1.01298302993999e-15,3.1827394331613e-08,66.714658916475,0.0103829462265871,0.101896742963586,66.7146589164868,0.010392946226589,0.101945800436256
1.81387150369701e-08,1.99600798403193e-23,4.4676705160877e-12,1.81475337520071e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.06881884772854e-05,1.01298302993999e-15,3.1827394331613e-08,66.2022031273239,0.0103829462265871,0.101896742963586,66.2022031273356,0.010392946226589,0.101945800436256
1.80005804465285e-08,1.99600798403193e-23,4.4676705160877e-12,1.8009261026975e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.05305575707489e-05,1.01298302993999e-15,3.1827394331613e-08,65.697784226407,0.0103829462265871,0.101896742963586,65.6977842264186,0.010392946226589,0.101945800436256
1.78646302263115e-08,1.99600798403193e-23,4.4676705160877e-12,1.78731748565378e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.03754193364504e-05,1.01298302993999e-15,3.1827394331613e-08,65.2013418766517,0.0103829462265871,0.101896742963586,65.2013418766633,0.010392946226589,0.101945800436256
1.77308428102474e-08,1.99600798403193e-23,4.4676705160877e-12,1.77392536530576e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.02227491644831e-05,1.01298302993999e-15,3.1827394331613e-08,64.7127973263562,0.0103829462265871,0.101896742963586,64.7127973263676,0.010392946226589,0.101945800436256
1.75992012548494e-08,1.99600798403193e-23,4.4676705160877e-12,1.76074804561042e-08,9.99001996007982e-24,3.16069928339914e-12,,,,2.00725277199562e-05,1.01298302993999e-15,3.1827394331613e-08,64.2320887038702,0.0103829462265871,0.101896742963586,64.2320887038815,0.010392946226589,0.101945800436256
1.7469685909524e-08,1.99600798403193e-23,4.4676705160877e-12,1.74778355954335e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.99247325787917e-05,1.01298302993999e-15,3.1827394331613e-08,63.7591442521435,0.0103829462265871,0.101896742963586,63.7591442521548,0.010392946226589,0.101945800436256
1.7342275915897e-08,1.99600798403193e-23,4.4676705160877e-12,1.73502981918129e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.97793399386641e-05,1.01298302993999e-15,3.1827394331613e-08,63.2938878037353,0.0103829462265871,0.101896742963586,63.2938878037465,0.010392946226589,0.101945800436256
1.72169498763574e-08,1.99600798403193e-23,4.4676705160877e-12,1.72248468262337e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.96363253819039e-05,1.01298302993999e-15,3.1827394331613e-08,62.8362412221025,0.0103829462265871,0.101896742963586,62.8362412221136,0.010392946226589,0.101945800436256
1.70936889370286e-08,1.99600798403193e-23,4.4676705160877e-12,1.71014626259656e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.94956673935983e-05,1.01298302993999e-15,3.1827394331613e-08,62.3861356595246,0.0103829462265871,0.101896742963586,62.3861356595356,0.010392946226589,0.101945800436256
1.69724711647505e-08,1.99600798403193e-23,4.4676705160877e-12,1.69801236359152e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.93573409449409e-05,1.01298302993999e-15,3.1827394331613e-08,61.9434910238206,0.0103829462265871,0.101896742963586,61.9434910238316,0.010392946226589,0.101945800436256
1.6853275302036e-08,1.99600798403193e-23,4.4676705160877e-12,1.6860808577338e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.92213217781629e-05,1.01298302993999e-15,3.1827394331613e-08,61.508229690131,0.0103829462265871,0.101896742963586,61.5082296901419,0.010392946226589,0.101945800436256
1.67360792188704e-08,1.99600798403193e-23,4.4676705160877e-12,1.67434952980893e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.90875846398194e-05,1.01298302993999e-15,3.1827394331613e-08,61.0802708474316,0.0103829462265871,0.101896742963586,61.0802708474424,0.010392946226589,0.101945800436256
1.66208613862453e-08,1.99600798403193e-23,4.4676705160877e-12,1.66281622476315e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.89561049622975e-05,1.01298302993999e-15,3.1827394331613e-08,60.6595358793617,0.0103829462265871,0.101896742963586,60.6595358793724,0.010392946226589,0.101945800436256
1.65076006394138e-08,1.99600798403193e-23,4.4676705160877e-12,1.65147882400533e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.88268585936583e-05,1.01298302993999e-15,3.1827394331613e-08,60.2459474997161,0.0103829462265871,0.101896742963586,60.2459474997268,0.010392946226589,0.101945800436256
1.63962740475637e-08,1.99600798403193e-23,4.4676705160877e-12,1.64033503216113e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.86998193666345e-05,1.01298302993999e-15,3.1827394331613e-08,59.8394219732399,0.0103829462265871,0.101896742963586,59.8394219732505,0.010392946226589,0.101945800436256
1.62868588547405e-08,1.99600798403193e-23,4.4676705160877e-12,1.62938257135952e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.85749613134962e-05,1.01298302993999e-15,3.1827394331613e-08,59.4398762031972,0.0103829462265871,0.101896742963586,59.4398762032077,0.010392946226589,0.101945800436256
1.61793330276066e-08,1.99600798403193e-23,4.4676705160877e-12,1.61861923606342e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.84522592911206e-05,1.01298302993999e-15,3.1827394331613e-08,59.0472297315952,0.0103829462265871,0.101896742963586,59.0472297316057,0.010392946226589,0.101945800436256
1.60736742005529e-08,1.99600798403193e-23,4.4676705160877e-12,1.60804278747534e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.83316877772166e-05,1.01298302993999e-15,3.1827394331613e-08,58.6614008871023,0.0103829462265871,0.101896742963586,58.6614008871126,0.010392946226589,0.101945800436256
1.59698589731047e-08,1.99600798403193e-23,4.4676705160877e-12,1.59765088320778e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.82132200685663e-05,1.01298302993999e-15,3.1827394331613e-08,58.2823042194215,0.0103829462265871,0.101896742963586,58.2823042194318,0.010392946226589,0.101945800436256
1.58678655897759e-08,1.99600798403193e-23,4.4676705160877e-12,1.58744134553657e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.80968313391146e-05,1.01298302993999e-15,3.1827394331613e-08,57.9098602851758,0.0103829462265871,0.101896742963586,57.9098602851861,0.010392946226589,0.101945800436256
1.57676703543232e-08,1.99600798403193e-23,4.4676705160877e-12,1.57741180246776e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.79824945481301e-05,1.01298302993999e-15,3.1827394331613e-08,57.5439825540255,0.0103829462265871,0.101896742963586,57.5439825540356,0.010392946226589,0.101945800436256
1.56692511111607e-08,1.99600798403193e-23,4.4676705160877e-12,1.56756003622719e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.78701844129877e-05,1.01298302993999e-15,3.1827394331613e-08,57.1845901215697,0.0103829462265871,0.101896742963586,57.1845901215798,0.010392946226589,0.101945800436256
1.55725842019813e-08,1.99600798403193e-23,4.4676705160877e-12,1.55788367861833e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.77598739362467e-05,1.01298302993999e-15,3.1827394331613e-08,56.8315965959984,0.0103829462265871,0.101896742963586,56.8315965960084,0.010392946226589,0.101945800436256
1.54776472205424e-08,1.99600798403193e-23,4.4676705160877e-12,1.54838048677629e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.76515375492475e-05,1.01298302993999e-15,3.1827394331613e-08,56.4849201576009,0.0103829462265871,0.101896742963586,56.4849201576109,0.010392946226589,0.101945800436256
1.53844171378138e-08,1.99600798403193e-23,4.4676705160877e-12,1.53904815549517e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.75451489726426e-05,1.01298302993999e-15,3.1827394331613e-08,56.1444767124654,0.0103829462265871,0.101896742963586,56.1444767124753,0.010392946226589,0.101945800436256
1.52928712328141e-08,1.99600798403193e-23,4.4676705160877e-12,1.5298844104047e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.74406822786113e-05,1.01298302993999e-15,3.1827394331613e-08,55.810183291565,0.0103829462265871,0.101896742963586,55.8101832915749,0.010392946226589,0.101945800436256
1.52029859117113e-08,1.99600798403193e-23,4.4676705160877e-12,1.5208868897623e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.7338110543288e-05,1.01298302993999e-15,3.1827394331613e-08,55.4819537385303,0.0103829462265871,0.101896742963586,55.4819537385401,0.010392946226589,0.101945800436256
1.51147398016785e-08,1.99600798403193e-23,4.4676705160877e-12,1.51205345414802e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.72374093772852e-05,1.01298302993999e-15,3.1827394331613e-08,55.1597100073214,0.0103829462265871,0.101896742963586,55.1597100073312,0.010392946226589,0.101945800436256
1.50281087531259e-08,1.99600798403193e-23,4.4676705160877e-12,1.50338168618791e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.71385512225399e-05,1.01298302993999e-15,3.1827394331613e-08,54.8433639121365,0.0103829462265871,0.101896742963586,54.8433639121461,0.010392946226589,0.101945800436256
1.49430714433602e-08,1.99600798403193e-23,4.4676705160877e-12,1.49486945148035e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.70415117468738e-05,1.01298302993999e-15,3.1827394331613e-08,54.5328375900049,0.0103829462265871,0.101896742963586,54.5328375900145,0.010392946226589,0.101945800436256
1.4859603456271e-08,1.99600798403193e-23,4.4676705160877e-12,1.48651430597273e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.6946263088087e-05,1.01298302993999e-15,3.1827394331613e-08,54.2280418818869,0.0103829462265871,0.101896742963586,54.2280418818964,0.010392946226589,0.101945800436256
1.47776842878706e-08,1.99600798403193e-23,4.4676705160877e-12,1.47831419721585e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.68527818482585e-05,1.01298302993999e-15,3.1827394331613e-08,53.9289019144359,0.0103829462265871,0.101896742963586,53.9289019144454,0.010392946226589,0.101945800436256
1.46972896970669e-08,1.99600798403193e-23,4.4676705160877e-12,1.4702666986764e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.67610403649088e-05,1.01298302993999e-15,3.1827394331613e-08,53.6353291677167,0.0103829462265871,0.101896742963586,53.6353291677262,0.010392946226589,0.101945800436256
1.46183996500747e-08,1.99600798403193e-23,4.4676705160877e-12,1.46236980497248e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.66710157766841e-05,1.01298302993999e-15,3.1827394331613e-08,53.3472504853977,0.0103829462265871,0.101896742963586,53.3472504854071,0.010392946226589,0.101945800436256
1.45409895864844e-08,1.99600798403193e-23,4.4676705160877e-12,1.45462105760709e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.65826800567187e-05,1.01298302993999e-15,3.1827394331613e-08,53.0645761815082,0.0103829462265871,0.101896742963586,53.0645761815176,0.010392946226589,0.101945800436256
1.44650387470253e-08,1.99600798403193e-23,4.4676705160877e-12,1.44701837857724e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.64960095157784e-05,1.01298302993999e-15,3.1827394331613e-08,52.7872304504991,0.0103829462265871,0.101896742963586,52.7872304505085,0.010392946226589,0.101945800436256
1.43905256286671e-08,1.99600798403193e-23,4.4676705160877e-12,1.43955961542958e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.64109796158951e-05,1.01298302993999e-15,3.1827394331613e-08,52.5151347708727,0.0103829462265871,0.101896742963586,52.515134770882,0.010392946226589,0.101945800436256
1.4317427475829e-08,1.99600798403193e-23,4.4676705160877e-12,1.43224249033048e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.63275643897654e-05,1.01298302993999e-15,3.1827394331613e-08,52.2482060472577,0.0103829462265871,0.101896742963586,52.2482060472669,0.010392946226589,0.101945800436256
1.4245723335917e-08,1.99600798403193e-23,4.4676705160877e-12,1.4250649059253e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.62457399275463e-05,1.01298302993999e-15,3.1827394331613e-08,51.9863677681564,0.0103829462265871,0.101896742963586,51.9863677681656,0.010392946226589,0.101945800436256
1.41753916715232e-08,1.99600798403193e-23,4.4676705160877e-12,1.41802470631948e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.61654816520399e-05,1.01298302993999e-15,3.1827394331613e-08,51.729541286536,0.0103829462265871,0.101896742963586,51.7295412865452,0.010392946226589,0.101945800436256
1.41064107044062e-08,1.99600798403193e-23,4.4676705160877e-12,1.41111971151106e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.6086764711224e-05,1.01298302993999e-15,3.1827394331613e-08,51.4776470759249,0.0103829462265871,0.101896742963586,51.477647075934,0.010392946226589,0.101945800436256
1.40387593787983e-08,1.99600798403193e-23,4.4676705160877e-12,1.40434781381771e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.60095650775198e-05,1.01298302993999e-15,3.1827394331613e-08,51.2306082480716,0.0103829462265871,0.101896742963586,51.2306082480806,0.010392946226589,0.101945800436256
1.39724177581539e-08,1.99600798403193e-23,4.4676705160877e-12,1.3977070175912e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.59338600005377e-05,1.01298302993999e-15,3.1827394331613e-08,50.9883520017286,0.0103829462265871,0.101896742963586,50.9883520017376,0.010392946226589,0.101945800436256
1.39073637870259e-08,1.99600798403193e-23,4.4676705160877e-12,1.3911951150813e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.58596243119247e-05,1.01298302993999e-15,3.1827394331613e-08,50.7507977981672,0.0103829462265871,0.101896742963586,50.7507977981762,0.010392946226589,0.101945800436256
1.38435775992975e-08,1.99600798403193e-23,4.4676705160877e-12,1.38481011768968e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.57868353416603e-05,1.01298302993999e-15,3.1827394331613e-08,50.517873093321,0.0103829462265871,0.101896742963586,50.5178730933299,0.010392946226589,0.101945800436256
1.37810384887452e-08,1.99600798403193e-23,4.4676705160877e-12,1.37854995272339e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.57154694610447e-05,1.01298302993999e-15,3.1827394331613e-08,50.2895022753509,0.0103829462265871,0.101896742963586,50.2895022753598,0.010392946226589,0.101945800436256
1.3719726462005e-08,1.99600798403193e-23,4.4676705160877e-12,1.3724126188467e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.56455038548503e-05,1.01298302993999e-15,3.1827394331613e-08,50.065612335529,0.0103829462265871,0.101896742963586,50.0656123355379,0.010392946226589,0.101945800436256
1.36596217575508e-08,1.99600798403193e-23,4.4676705160877e-12,1.36639613793083e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.55769159724095e-05,1.01298302993999e-15,3.1827394331613e-08,49.8461311117183,0.0103829462265871,0.101896742963586,49.8461311117271,0.010392946226589,0.101945800436256
1.36007036746545e-08,1.99600798403193e-23,4.4676705160877e-12,1.36049843783291e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.55096821912932e-05,1.01298302993999e-15,3.1827394331613e-08,49.6309830121462,0.0103829462265871,0.101896742963586,49.6309830121549,0.010392946226589,0.101945800436256
1.35429536875332e-08,1.99600798403193e-23,4.4676705160877e-12,1.35471766412207e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.54437813709897e-05,1.01298302993999e-15,3.1827394331613e-08,49.4201003871748,0.0103829462265871,0.101896742963586,49.4201003871835,0.010392946226589,0.101945800436256
1.34863512530479e-08,1.99600798403193e-23,4.4676705160877e-12,1.34905176043009e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.53791900689011e-05,1.01298302993999e-15,3.1827394331613e-08,49.2134082204913,0.0103829462265871,0.101896742963586,49.2134082205,0.010392946226589,0.101945800436256
1.34308779351266e-08,1.99600798403193e-23,4.4676705160877e-12,1.34349888130618e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.53158872468884e-05,1.01298302993999e-15,3.1827394331613e-08,49.0108391900508,0.0103829462265871,0.101896742963586,49.0108391900594,0.010392946226589,0.101945800436256
1.33765143522969e-08,1.99600798403193e-23,4.4676705160877e-12,1.33805708666492e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.52538507879781e-05,1.01298302993999e-15,3.1827394331613e-08,48.8123225215377,0.0103829462265871,0.101896742963586,48.8123225215463,0.010392946226589,0.101945800436256
1.3323241691473e-08,1.99600798403193e-23,4.4676705160877e-12,1.33272449331645e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.51930592238056e-05,1.01298302993999e-15,3.1827394331613e-08,48.6177895161856,0.0103829462265871,0.101896742963586,48.6177895161942,0.010392946226589,0.101945800436256
1.32710416623053e-08,1.99600798403193e-23,4.4676705160877e-12,1.32749927039676e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.51334916825211e-05,1.01298302993999e-15,3.1827394331613e-08,48.4271733840752,0.0103829462265871,0.101896742963586,48.4271733840837,0.010392946226589,0.101945800436256
1.32198958511959e-08,1.99600798403193e-23,4.4676705160877e-12,1.32237957470471e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.50751271516317e-05,1.01298302993999e-15,3.1827394331613e-08,48.2404068852292,0.0103829462265871,0.101896742963586,48.2404068852378,0.010392946226589,0.101945800436256
1.31697861395345e-08,1.99600798403193e-23,4.4676705160877e-12,1.3173635925674e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.50179449552665e-05,1.01298302993999e-15,3.1827394331613e-08,48.0574238568604,0.0103829462265871,0.101896742963586,48.0574238568689,0.010392946226589,0.101945800436256
1.31206946459505e-08,1.99600798403193e-23,4.4676705160877e-12,1.31244953405964e-08,9.99001996007982e-24,3.16069928339914e-12,,,,1.4961924688278e-05,1.01298302993999e-15,3.1827394331613e-08,47.8781590024972,0.0103829462265871,0.101896742963586,47.8781590025057,0.010392946226589,0.101945800436256
