Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36
5.99999998800286,0.0100000000094913,0.100000000047457,1.80000005183788e-06,1.02800000798472e-14,1.01390335238854e-07,0.00319999999986517,9.99999999999454e-09,9.99999999999727e-05,5.99999881937,0.0102799999679124,0.101390334686855,3.27321780412922e-08,2.32761092260975e-19,4.82453202146047e-10,3.27321778123772e-08,2.32771090632425e-19,4.82463564046473e-10,3.27321778123157e-08,2.32781090631987e-19,4.82473927411614e-10,1053.64880381143,241.187134346787,15.5302007181745,22.5608133965495,0.0769961484281599,0.277481798372722,6.20077747687908,1.99600798403198e-05,0.00446767051608776,6.20442825435596,9.99001996008032e-06,0.00316069928339922,,,
5.99999995330971,0.0100000000362999,0.1000000001815,1.80000005199055e-06,1.0290000080188e-14,1.01439637618576e-07,0.00320000000139002,1.00000000000532e-08,0.000100000000000266,6.00000054803018,0.0102900000145348,0.101439637294969,3.34037820683799e-08,2.32921159713491e-19,4.82619062733219e-10,3.34037824020697e-08,2.32931162035985e-19,4.82629425165919e-10,3.34037824020535e-08,2.32941162035872e-19,4.82639784969984e-10,1075.2677554823,241.352999692617,15.5355398906062,22.9211292593276,0.0770422221414826,0.277564807101842,6.28618905312988,1.99600798403198e-05,0.00446767051608776,6.28992524218301,9.99001996008032e-06,0.00316069928339922,,,
5.99999998822292,0.010000000009016,0.10000000004508,1.80000005134919e-06,1.03000000795616e-14,1.01488916042894e-07,0.00320000000297315,1.0000000000112e-08,0.00010000000000056,5.99999774786427,0.0102999999413646,0.101488915362046,3.39672084153922e-08,2.33081239375085e-19,4.82784878983472e-10,3.39672075516056e-08,2.33091233439517e-19,4.82795229304844e-10,3.396720755162e-08,2.33101233439615e-19,4.82805585551385e-10,1093.40441107479,241.518865064595,15.5408772295709,23.2234068522176,0.0770882958548787,0.277647791013865,6.35645987871267,1.99600798403198e-05,0.00446767051608776,6.36026633859138,9.99001996008032e-06,0.00316069928339922,,,
5.99999990776487,0.0100000000696433,0.100000000348216,1.80000005139876e-06,1.03100000797836e-14,1.01538170555627e-07,0.00320000000092665,1.00000000000344e-08,0.000100000000000172,5.99999121717721,0.0103099997749436,0.101538169054517,3.44307563971836e-08,2.33241311762688e-19,4.82950630771602e-10,3.44307553770629e-08,2.33251304840661e-19,4.82960976519492e-10,3.44307553771033e-08,2.33261304840935e-19,4.82971329212134e-10,1108.32601557113,241.684730430446,15.5462127359189,23.4721002598238,0.0771343695648943,0.277730750124818,6.41299395049106,1.99600798403198e-05,0.00446767051608776,6.41685694444155,9.99001996008032e-06,0.00316069928339922,,,
6.00000005127076,0.00999999996169645,0.0999999998084822,1.80000005139326e-06,1.03200000799511e-14,1.01587401187111e-07,0.00319999999742422,9.99999999990523e-09,9.99999999995262e-05,5.99998878587298,0.0103199997162402,0.101587399396974,3.48036883240277e-08,2.33401381986095e-19,4.83116323452329e-10,3.48036874686708e-08,2.33411376246521e-19,4.83126666875801e-10,3.48036874686078e-08,2.33421376246099e-19,4.83137016017298e-10,1120.33069963759,241.850595798911,15.5515464118174,23.672178327435,0.0771804432776518,0.277813684467939,6.45723762872405,1.99600798403198e-05,0.00446767051608776,6.46114486635277,9.99001996008032e-06,0.00316069928339922,,,
6.0000000421545,0.00999999996877195,0.0999999998438598,1.80000005096174e-06,1.03300000795858e-14,1.01636607969697e-07,0.00319999999934974,9.99999999997628e-09,9.99999999998814e-05,5.99999702389378,0.0103299999254201,0.10163660721128,3.5095544080512e-08,2.33561442371532e-19,4.83281949147216e-10,3.50955448740364e-08,2.33571447649924e-19,4.8329230042483e-10,3.5095544874161e-08,2.33581447650753e-19,4.83302646020848e-10,1129.72558946517,242.016461153432,15.5568782586171,23.8287598238239,0.0772265169848682,0.2778965940505,6.49060516865963,1.99600798403198e-05,0.00446767051608776,6.49454577382829,9.99001996008032e-06,0.00316069928339922,,,
5.99999996609662,0.0100000000249924,0.100000000124962,1.80000005081638e-06,1.03400000795694e-14,1.01685790942341e-07,0.00319999999888094,9.99999999995949e-09,9.99999999997975e-05,6.00000012250883,0.0103400000030337,0.101685790566006,3.53156570666398e-08,2.33721520462772e-19,4.83447536411938e-10,3.53156568536049e-08,2.33731519054981e-19,4.83457877229217e-10,3.53156568535341e-08,2.33741519054512e-19,4.83468219280763e-10,1136.81099410798,242.182326518657,15.5622082789898,23.9468499015522,0.0772725906989473,0.277979478916965,6.51442954360943,1.99600798403198e-05,0.00446767051608776,6.51839397315304,9.99001996008032e-06,0.00316069928339922,,,
6.00000009699328,0.0099999999289068,0.099999999644534,1.80000005095735e-06,1.03500000799068e-14,1.017349501396e-07,0.00320000000428891,1.00000000001547e-08,0.000100000000000773,5.99999296183257,0.0103499998258604,0.10173494889103,3.54728167578223e-08,2.33881592247732e-19,4.83613060460253e-10,3.54728164869563e-08,2.33891590456052e-19,4.83623397341415e-10,3.54728164868687e-08,2.33901590455475e-19,4.83633735853357e-10,1141.86996268506,242.348191880592,15.567536474362,24.0311660446009,0.0773186644104603,0.278062339072483,6.52993369050564,1.99600798403198e-05,0.00446767051608776,6.53391362419614,9.99001996008032e-06,0.00316069928339922,,,
5.99999999714972,0.0100000000021049,0.100000000010525,1.80000005097596e-06,1.0360000080098e-14,1.01784085593466e-07,0.00319999999446801,9.99999999980101e-09,9.99999999990051e-05,5.99999439793509,0.0103599998618707,0.101784084521455,3.5575090750266e-08,2.34041660300349e-19,4.83778524017291e-10,3.55750909867266e-08,2.34051661857897e-19,4.83788860824531e-10,3.55750909866756e-08,2.34061661857562e-19,4.83799195800863e-10,1145.16217884488,242.514057246504,15.5728628468405,24.086036313952,0.0773647381232844,0.278145174546107,6.53821713344681,1.99600798403198e-05,0.00446767051608776,6.54220535058025,9.99001996008032e-06,0.00316069928339922,,,
5.99999993112691,0.0100000000503011,0.100000000251505,1.80000005065894e-06,1.03700000798752e-14,1.01833197336994e-07,0.00320000000093839,1.00000000000336e-08,0.000100000000000168,6.00000189891522,0.0103700000467194,0.1018331971742,3.56297338390209e-08,2.34201735727708e-19,4.83943938620691e-10,3.56297334632037e-08,2.34211733261012e-19,4.83954267737161e-10,3.56297334632549e-08,2.34221733261349e-19,4.83964599181954e-10,1146.92112016884,242.679922611593,15.5781873981408,24.1153520033085,0.0774108118379537,0.278227985360843,6.54025344341417,1.99600798403198e-05,0.00446767051608776,6.54424369685759,9.99001996008032e-06,0.00316069928339922,,,
5.99999999790267,0.0100000000015059,0.10000000000753,1.80000005056549e-06,1.0380000079925e-14,1.01882285407842e-07,0.00320000000149328,1.00000000000535e-08,0.000100000000000268,5.9999902809484,0.0103799997609634,0.101882283842498,3.56431661622146e-08,2.3436180464899e-19,4.84109289984184e-10,3.56431661654208e-08,2.34371804664364e-19,4.84119618136225e-10,3.56431661655115e-08,2.3438180466496e-19,4.84129946052669e-10,1147.35351885589,242.845787979011,15.583510130231,24.1225586476009,0.0774568855497721,0.278310771530266,6.53689467895005,1.99600798403198e-05,0.00446767051608776,6.540881573629,9.99001996008032e-06,0.00316069928339922,,,
6.00000000151547,0.00999999999886695,0.0999999999943348,1.80000005046712e-06,1.03900000799824e-14,1.01931349838911e-07,0.00319999999829956,9.99999999993878e-09,9.99999999996939e-05,5.99999159119885,0.0103899997930666,0.101931348431513,3.56210102206349e-08,2.34521879026967e-19,4.84274590523771e-10,3.56210097717029e-08,2.34531876059839e-19,4.8428491207123e-10,3.56210097716413e-08,2.34541876059433e-19,4.84295236461637e-10,1146.64030456324,243.011653339776,15.5888310446863,24.110671741861,0.0775029592581023,0.278393533075218,6.52888017031168,1.99600798403198e-05,0.00446767051608776,6.53285905048199,9.99001996008032e-06,0.00316069928339922,,,
5.99999995883434,0.0100000000300637,0.100000000150319,1.80000005033744e-06,1.04000000799941e-14,1.01980390664059e-07,0.00320000000322454,1.0000000000116e-08,0.00010000000000058,6.00000217976655,0.0104000000537155,0.101980390535218,3.55681406771423e-08,2.34681943074523e-19,4.84439823997288e-10,3.55681413436531e-08,2.34691947465456e-19,4.84450149618571e-10,3.55681413435398e-08,2.34701947464708e-19,4.8446047048723e-10,1144.93846981262,243.177518692852,15.5941501433342,24.0823078307915,0.0775490329719948,0.278476270033902,6.5168473839978,1.99600798403198e-05,0.00446767051608776,6.5208142313818,9.99001996008032e-06,0.00316069928339922,,,
6.00000001516339,0.00999999998889543,0.0999999999444772,1.80000005033262e-06,1.04100000801419e-14,1.02029407918217e-07,0.00319999999598858,9.99999999985532e-09,9.99999999992766e-05,5.99999676701932,0.0104099999201109,0.102029407133977,3.54887676163278e-08,2.3484202966307e-19,4.84605024389007e-10,3.54887659858833e-08,2.34852018870946e-19,4.84615330825332e-10,3.54887659858301e-08,2.34862018870594e-19,4.84625648176604e-10,1142.38337707695,243.343384065392,15.5994674289026,24.0397229516646,0.0775951066859408,0.27855898241834,6.50134354029621,1.99600798403198e-05,0.00446767051608776,6.5052948838365,9.99001996008032e-06,0.00316069928339922,,,
