Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69
1.4584,1.4268,1.1945,-1.2376e-07,1.9608e-06,0.0014003,6.0341,2.5599,1.6,4.5757,2.9439,1.7158,165.3765,2691.9248,51.8838,34.0031,0.01,0.1,167.5879,2691.8284,51.8828,262.3835,10759.5497,103.7282,36.6893,22.4097,4.7339,1.0059e-08,1.6832e-18,1.2974e-09,1.1465e-05,2.1884e-12,1.4793e-06,6,0.01,0.1,2.7368,0.10241,0.32001,10.66,1.3559,1.1644,5.9998,0.01197,0.10941,339.5994,4845.335,69.6084,0.0032,1e-08,0.0001,1.7905e-06,1.1964e-14,1.0938e-07,1.055e-08,4.6761e-18,2.1624e-09,2.7402,0.10239,0.31999,5.5755,0.63996,0.79997,1.0058e-08,1.6834e-18,1.2974e-09,34.2689,0.2241,0.47339
1.4325,1.427,1.1946,-1.2364e-07,1.9608e-06,0.0014003,6.0074,2.5748,1.6046,4.5749,2.9538,1.7187,163.6038,2691.7691,51.8823,34,0.01,0.1,165.8045,2691.6047,51.8807,258.7012,10749.3095,103.6789,36.6142,22.5356,4.7472,1.0038e-08,1.6927e-18,1.301e-09,1.1442e-05,2.2007e-12,1.4835e-06,6,0.01,0.1,2.7315,0.103,0.32094,10.6408,1.3634,1.1677,5.9998,0.01198,0.10945,338.4502,4872.3167,69.802,0.0032,1e-08,0.0001,1.7905e-06,1.1974e-14,1.0943e-07,1.0514e-08,4.7021e-18,2.1684e-09,2.7297,0.10299,0.32092,5.5492,0.6437,0.80231,1.0039e-08,1.693e-18,1.3011e-09,34.2614,0.22536,0.47472
1.4068,1.4272,1.1947,-1.2353e-07,1.9608e-06,0.0014003,5.9809,2.5896,1.6092,4.5741,2.9637,1.7215,161.8615,2691.6587,51.8812,33.9966,0.01,0.1,164.0702,2691.414,51.8788,255.612,10760.0237,103.7305,36.5365,22.6638,4.7607,1.0017e-08,1.7023e-18,1.3047e-09,1.1418e-05,2.2133e-12,1.4877e-06,6,0.01,0.1,2.7262,0.1036,0.32186,10.6219,1.3709,1.1709,5.9998,0.01199,0.1095,337.3147,4899.272,69.9948,0.0032,1e-08,0.0001,1.7905e-06,1.1984e-14,1.0947e-07,1.0479e-08,4.7281e-18,2.1744e-09,2.726,0.10359,0.32185,5.5401,0.64741,0.80462,1.0015e-08,1.7019e-18,1.3046e-09,34.2536,0.22664,0.47607
1.3815,1.4275,1.1948,-1.2341e-07,1.9608e-06,0.0014003,5.9548,2.6045,1.6139,4.5733,2.9736,1.7244,160.1682,2691.5082,51.8797,33.9977,0.01,0.1,162.3067,2691.2166,51.8769,252.3454,10766.4983,103.7617,36.4589,22.7935,4.7743,9.9948e-09,1.7121e-18,1.3085e-09,1.1393e-05,2.2259e-12,1.492e-06,6,0.01,0.1,2.721,0.10419,0.32279,10.6032,1.3784,1.174,5.9998,0.012,0.10954,336.1928,4926.2015,70.1869,0.0032,1e-08,0.0001,1.7905e-06,1.1994e-14,1.0952e-07,1.0444e-08,4.7541e-18,2.1804e-09,2.7213,0.10418,0.32277,5.5282,0.65113,0.80692,9.9982e-09,1.7126e-18,1.3086e-09,34.2459,0.22793,0.47743
1.3565,1.4277,1.1949,-1.2329e-07,1.9608e-06,0.0014003,5.929,2.6194,1.6184,4.5725,2.9835,1.7273,158.4413,2691.3839,51.8785,33.9984,0.01,0.1,160.5845,2691.0786,51.8756,248.6732,10758.8972,103.7251,36.386,22.9044,4.7859,9.9739e-09,1.7203e-18,1.3116e-09,1.1371e-05,2.2368e-12,1.4956e-06,6,0.01,0.1,2.7158,0.10478,0.3237,10.5847,1.3859,1.1772,5.9998,0.01201,0.10959,335.0846,4953.1068,70.3783,0.0032,1e-08,0.0001,1.7905e-06,1.2004e-14,1.0956e-07,1.041e-08,4.7801e-18,2.1863e-09,2.717,0.10477,0.32369,5.5175,0.65484,0.80922,9.9761e-09,1.7204e-18,1.3117e-09,34.2386,0.22904,0.47859
1.3318,1.4279,1.195,-1.2317e-07,1.9608e-06,0.0014003,5.9036,2.6342,1.623,4.5717,2.9934,1.7301,156.7591,2691.2962,51.8777,33.9992,0.01,0.1,158.8668,2690.9472,51.8743,245.1539,10752.1058,103.6924,36.309,23.0322,4.7992,9.9534e-09,1.7299e-18,1.3152e-09,1.1347e-05,2.2492e-12,1.4997e-06,6,0.01,0.1,2.7107,0.10538,0.32462,10.5665,1.3933,1.1804,5.9998,0.01202,0.10964,333.9899,4979.9845,70.569,0.0032,1e-08,0.0001,1.7905e-06,1.2014e-14,1.0961e-07,1.0376e-08,4.806e-18,2.1923e-09,2.7079,0.10537,0.32461,5.4948,0.65856,0.81152,9.9551e-09,1.7301e-18,1.3153e-09,34.2309,0.23032,0.47992
1.3074,1.4282,1.1951,-1.2306e-07,1.9608e-06,0.0014003,5.8784,2.649,1.6276,4.571,3.0033,1.733,155.0992,2691.2725,51.8775,33.9969,0.01,0.1,157.1654,2690.8487,51.8734,242.1408,10765.5654,103.7572,36.2343,23.1542,4.8119,9.9349e-09,1.7391e-18,1.3188e-09,1.1323e-05,2.2612e-12,1.5037e-06,6,0.01,0.1,2.7057,0.10597,0.32553,10.5485,1.4008,1.1835,5.9998,0.01203,0.10968,332.9083,5006.8353,70.759,0.0032,1e-08,0.0001,1.7905e-06,1.2024e-14,1.0965e-07,1.0342e-08,4.8319e-18,2.1982e-09,2.7101,0.10596,0.32551,5.5002,0.66224,0.81378,9.9374e-09,1.7398e-18,1.319e-09,34.2234,0.23154,0.48119
1.2833,1.4284,1.1952,-1.2293e-07,1.9608e-06,0.0014003,5.8535,2.6638,1.6321,4.5702,3.0132,1.7359,153.3953,2691.12,51.876,33.9973,0.01,0.1,155.4727,2690.7832,51.8728,238.6706,10760.2824,103.7318,36.1628,23.2798,4.8249,9.9129e-09,1.7484e-18,1.3223e-09,1.1301e-05,2.2734e-12,1.5078e-06,6,0.01,0.1,2.7007,0.10656,0.32644,10.5307,1.4082,1.1867,5.9998,0.01204,0.10973,331.8401,5033.66,70.9483,0.0032,1e-08,0.0001,1.7905e-06,1.2034e-14,1.097e-07,1.0309e-08,4.8578e-18,2.204e-09,2.6991,0.10655,0.32643,5.4726,0.66596,0.81607,9.9113e-09,1.748e-18,1.3221e-09,34.2163,0.2328,0.48249
1.2596,1.4287,1.1953,-1.2282e-07,1.9608e-06,0.0014003,5.829,2.6786,1.6366,4.5694,3.0231,1.7387,151.7344,2691.2354,51.8771,34.0026,0.01,0.1,153.8078,2690.7111,51.8721,235.468,10761.6568,103.7384,36.0907,23.4016,4.8375,9.8924e-09,1.7576e-18,1.3257e-09,1.1278e-05,2.2853e-12,1.5117e-06,6,0.01,0.1,2.6958,0.10715,0.32735,10.5131,1.4157,1.1898,5.9998,0.01205,0.10977,330.7851,5060.4579,71.1369,0.0032,1e-08,0.0001,1.7905e-06,1.2044e-14,1.0974e-07,1.0276e-08,4.8837e-18,2.2099e-09,2.6926,0.10715,0.32733,5.4565,0.66967,0.81833,9.8938e-09,1.7579e-18,1.3259e-09,34.2091,0.23402,0.48375
1.2361,1.4289,1.1954,-1.2269e-07,1.9608e-06,0.0014003,5.8047,2.6934,1.6412,4.5687,3.033,1.7416,150.0919,2691.1083,51.8759,33.9988,0.01,0.1,152.1531,2690.6982,51.8719,232.2005,10766.2364,103.7605,36.0214,23.5329,4.8511,9.8748e-09,1.7676e-18,1.3295e-09,1.1257e-05,2.2981e-12,1.516e-06,6,0.01,0.1,2.6909,0.10775,0.32825,10.4957,1.4231,1.1929,5.9998,0.01206,0.10982,329.7431,5087.2293,71.3248,0.0032,1e-08,0.0001,1.7904e-06,1.2054e-14,1.0979e-07,1.0244e-08,4.9095e-18,2.2157e-09,2.6988,0.10773,0.32822,5.4719,0.67332,0.82056,9.8767e-09,1.768e-18,1.3296e-09,34.2021,0.23533,0.48511
1.2129,1.4292,1.1955,-1.2256e-07,1.9608e-06,0.0014003,5.7808,2.7082,1.6456,4.5679,3.0429,1.7444,148.4322,2691.0595,51.8754,34.002,0.01,0.1,150.4998,2690.692,51.8719,228.7455,10758.0468,103.721,35.9521,23.6658,4.8647,9.8561e-09,1.7775e-18,1.3332e-09,1.1235e-05,2.3111e-12,1.5202e-06,6,0.01,0.1,2.6862,0.10834,0.32914,10.4786,1.4305,1.1961,5.9998,0.01207,0.10986,328.7141,5113.9733,71.512,0.0032,1e-08,0.0001,1.7904e-06,1.2064e-14,1.0984e-07,1.0212e-08,4.9353e-18,2.2216e-09,2.6791,0.10833,0.32914,5.4228,0.67707,0.82284,9.857e-09,1.7772e-18,1.3331e-09,34.1952,0.23666,0.48648
1.19,1.4294,1.1956,-1.2244e-07,1.9608e-06,0.0014003,5.7572,2.7229,1.6501,4.5672,3.0528,1.7472,146.8478,2691.209,51.8769,34.001,0.01,0.1,148.8579,2690.6989,51.8719,225.5854,10760.2221,103.7315,35.8801,23.7794,4.8764,9.8351e-09,1.786e-18,1.3364e-09,1.1213e-05,2.3222e-12,1.5239e-06,6,0.01,0.1,2.6814,0.10893,0.33004,10.4616,1.438,1.1992,5.9998,0.01208,0.10991,327.6979,5140.6887,71.6986,0.0032,1e-08,0.0001,1.7904e-06,1.2074e-14,1.0988e-07,1.018e-08,4.9611e-18,2.2274e-09,2.6771,0.10892,0.33003,5.4178,0.68074,0.82507,9.8391e-09,1.7866e-18,1.3366e-09,34.188,0.23779,0.48764
1.1674,1.4297,1.1957,-1.223e-07,1.9608e-06,0.0014003,5.7338,2.7376,1.6546,4.5664,3.0627,1.7501,145.2396,2691.2175,51.8769,33.998,0.01,0.1,147.2444,2690.7255,51.8722,222.7048,10772.8164,103.7922,35.8154,23.8994,4.8887,9.8186e-09,1.7952e-18,1.3398e-09,1.1192e-05,2.3339e-12,1.5277e-06,6,0.01,0.1,2.6768,0.10952,0.33093,10.4449,1.4454,1.2022,5.9998,0.01209,0.10995,326.6944,5167.3757,71.8845,0.0032,1e-08,0.0001,1.7904e-06,1.2084e-14,1.0993e-07,1.0149e-08,4.9868e-18,2.2331e-09,2.6703,0.10951,0.33092,5.4008,0.68443,0.82731,9.821e-09,1.7957e-18,1.34e-09,34.1815,0.23899,0.48887
1.1451,1.4299,1.1958,-1.2217e-07,1.9608e-06,0.0014003,5.7108,2.7523,1.659,4.5657,3.0726,1.7529,143.6786,2691.3114,51.8779,33.9999,0.01,0.1,145.6419,2690.8115,51.873,219.2788,10761.3298,103.7368,35.746,24.0224,4.9013,9.7992e-09,1.8043e-18,1.3433e-09,1.1171e-05,2.3459e-12,1.5316e-06,6,0.01,0.1,2.6722,0.1101,0.33182,10.4284,1.4528,1.2053,5.9998,0.0121,0.11,325.7036,5194.0356,72.0697,0.0032,1e-08,0.0001,1.7904e-06,1.2094e-14,1.0997e-07,1.0118e-08,5.0126e-18,2.2389e-09,2.6718,0.11009,0.3318,5.4045,0.68809,0.82951,9.8025e-09,1.8048e-18,1.3434e-09,34.1746,0.24022,0.49013
1.1231,1.4302,1.1959,-1.2204e-07,1.9608e-06,0.0014003,5.688,2.767,1.6634,4.565,3.0825,1.7557,142.0863,2691.4411,51.8791,34.0028,0.01,0.1,144.061,2690.8974,51.8739,215.8505,10752.3485,103.6935,35.6793,24.1472,4.914,9.7804e-09,1.8137e-18,1.3468e-09,1.115e-05,2.3581e-12,1.5356e-06,6,0.01,0.1,2.6676,0.11069,0.3327,10.4121,1.4602,1.2084,5.9998,0.01211,0.11005,324.7255,5220.6686,72.2542,0.0032,1e-08,0.0001,1.7904e-06,1.2104e-14,1.1002e-07,1.0088e-08,5.0383e-18,2.2446e-09,2.6631,0.11068,0.33269,5.3827,0.69178,0.83173,9.7801e-09,1.814e-18,1.3468e-09,34.1679,0.24147,0.4914
1.1013,1.4305,1.196,-1.2191e-07,1.9608e-06,0.0014003,5.6656,2.7817,1.6679,4.5642,3.0925,1.7585,140.5388,2691.6099,51.8807,34.0023,0.01,0.1,142.4865,2691.0031,51.8749,212.6146,10744.6423,103.6564,35.6157,24.2681,4.9263,9.7642e-09,1.823e-18,1.3502e-09,1.113e-05,2.3699e-12,1.5395e-06,6,0.01,0.1,2.6631,0.11128,0.33359,10.396,1.4676,1.2114,5.9998,0.01212,0.11009,323.7596,5247.2712,72.4381,0.0032,1e-08,0.0001,1.7904e-06,1.2114e-14,1.1006e-07,1.0058e-08,5.064e-18,2.2503e-09,2.6635,0.11127,0.33357,5.3836,0.69543,0.83393,9.7647e-09,1.8233e-18,1.3503e-09,34.1616,0.24268,0.49263
1.0798,1.4308,1.1961,-1.2177e-07,1.9608e-06,0.0014003,5.6434,2.7964,1.6722,4.5635,3.1024,1.7614,138.964,2691.767,51.8822,33.9997,0.01,0.1,140.9276,2691.1286,51.8761,209.6422,10750.3426,103.6839,35.5479,24.3981,4.9394,9.7452e-09,1.8326e-18,1.3538e-09,1.1109e-05,2.3826e-12,1.5436e-06,6,0.01,0.1,2.6587,0.11187,0.33446,10.3801,1.475,1.2145,5.9998,0.01213,0.11014,322.8062,5273.8452,72.6212,0.0032,1e-08,0.0001,1.7904e-06,1.2124e-14,1.1011e-07,1.0028e-08,5.0896e-18,2.256e-09,2.6569,0.11186,0.33445,5.3671,0.69911,0.83613,9.7487e-09,1.8332e-18,1.354e-09,34.1548,0.24398,0.49394
1.0587,1.431,1.1963,-1.2164e-07,1.9608e-06,0.0014003,5.6215,2.811,1.6766,4.5628,3.1123,1.7642,137.451,2692.0159,51.8846,33.9983,0.01,0.1,139.3586,2691.2606,51.8774,206.6315,10755.208,103.7073,35.4855,24.5205,4.9518,9.7271e-09,1.8418e-18,1.3571e-09,1.1089e-05,2.3946e-12,1.5474e-06,6,0.01,0.1,2.6543,0.11245,0.33534,10.3644,1.4823,1.2175,5.9998,0.01214,0.11018,321.865,5300.3912,72.8038,0.0032,1e-08,0.0001,1.7904e-06,1.2134e-14,1.1015e-07,9.9989e-09,5.1153e-18,2.2617e-09,2.6519,0.11244,0.33532,5.3547,0.70277,0.83831,9.7294e-09,1.8422e-18,1.3573e-09,34.1485,0.2452,0.49518
1.0378,1.4313,1.1964,-1.2149e-07,1.9608e-06,0.0014003,5.5999,2.8257,1.681,4.5621,3.1222,1.767,135.9191,2692.0321,51.8848,34.0026,0.01,0.1,137.8388,2691.4257,51.879,203.7956,10761.9313,103.7397,35.4215,24.6455,4.9644,9.7115e-09,1.8514e-18,1.3606e-09,1.1069e-05,2.4068e-12,1.5514e-06,6,0.01,0.1,2.65,0.11304,0.33621,10.3489,1.4897,1.2205,5.9998,0.01215,0.11023,320.936,5326.9091,72.9857,0.0032,1e-08,0.0001,1.7904e-06,1.2144e-14,1.102e-07,9.97e-09,5.1408e-18,2.2673e-09,2.649,0.11303,0.3362,5.3475,0.70642,0.84049,9.708e-09,1.8509e-18,1.3605e-09,34.1421,0.24645,0.49644
1.0171,1.4316,1.1965,-1.2135e-07,1.9608e-06,0.0014003,5.5786,2.8403,1.6853,4.5615,3.1321,1.7698,134.4246,2692.2678,51.8871,33.9994,0.01,0.1,136.3243,2691.6368,51.881,200.4933,10747.9046,103.6721,35.3617,24.7636,4.9763,9.6929e-09,1.8601e-18,1.3639e-09,1.1051e-05,2.4183e-12,1.5551e-06,6,0.01,0.1,2.6457,0.11362,0.33708,10.3336,1.4971,1.2235,5.9998,0.01216,0.11027,320.0189,5353.3965,73.1669,0.0032,1e-08,0.0001,1.7904e-06,1.2154e-14,1.1024e-07,9.9416e-09,5.1664e-18,2.273e-09,2.6463,0.11361,0.33706,5.3407,0.71007,0.84266,9.6953e-09,1.8605e-18,1.364e-09,34.1362,0.24764,0.49763
0.99676,1.4319,1.1966,-1.2121e-07,1.9608e-06,0.0014003,5.5575,2.8549,1.6896,4.5608,3.142,1.7726,132.9516,2692.6577,51.8908,34.004,0.01,0.1,134.8079,2691.8415,51.883,197.8567,10768.1839,103.7699,35.2973,24.8939,4.9894,9.6765e-09,1.8699e-18,1.3674e-09,1.103e-05,2.431e-12,1.5592e-06,6,0.01,0.1,2.6415,0.11421,0.33794,10.3186,1.5044,1.2265,5.9998,0.01217,0.11032,319.1137,5379.8546,73.3475,0.0032,1e-08,0.0001,1.7904e-06,1.2164e-14,1.1029e-07,9.9134e-09,5.1919e-18,2.2786e-09,2.6412,0.1142,0.33793,5.3281,0.71373,0.84482,9.6791e-09,1.8708e-18,1.3678e-09,34.1297,0.24894,0.49894
0.9767,1.4322,1.1967,-1.2107e-07,1.9608e-06,0.0014003,5.5368,2.8695,1.694,4.5601,3.1519,1.7754,131.4652,2692.8447,51.8926,34.0047,0.01,0.1,133.3219,2692.0659,51.8851,195.0326,10770.5334,103.7812,35.2394,24.9977,4.9998,9.6604e-09,1.8778e-18,1.3703e-09,1.1012e-05,2.4412e-12,1.5624e-06,6,0.01,0.1,2.6374,0.11479,0.33881,10.3037,1.5117,1.2295,5.9998,0.01218,0.11036,318.2204,5406.2844,73.5274,0.0032,1e-08,0.0001,1.7904e-06,1.2174e-14,1.1034e-07,9.8857e-09,5.2174e-18,2.2842e-09,2.6379,0.11478,0.33879,5.3198,0.71737,0.84697,9.6622e-09,1.8778e-18,1.3703e-09,34.1239,0.24998,0.49998
0.95686,1.4325,1.1969,-1.2091e-07,1.9608e-06,0.0014003,5.5163,2.884,1.6982,4.5594,3.1618,1.7782,130.0053,2693.065,51.8947,34.0008,0.01,0.1,131.8165,2692.2771,51.8872,192.0285,10767.3555,103.7659,35.1754,25.1311,5.0131,9.643e-09,1.8876e-18,1.3739e-09,1.0992e-05,2.4542e-12,1.5666e-06,6,0.01,0.1,2.6333,0.11537,0.33966,10.289,1.5191,1.2325,5.9998,0.01219,0.11041,317.3389,5432.685,73.7068,0.0032,1e-08,0.0001,1.7904e-06,1.2184e-14,1.1038e-07,9.8583e-09,5.2429e-18,2.2897e-09,2.637,0.11536,0.33965,5.3174,0.72099,0.84911,9.6443e-09,1.8882e-18,1.3741e-09,34.1175,0.25131,0.50131
0.93731,1.4328,1.197,-1.2077e-07,1.9608e-06,0.0014003,5.4961,2.8986,1.7025,4.5587,3.1717,1.7809,128.5621,2693.3109,51.8971,34.0014,0.01,0.1,130.354,2692.5412,51.8897,188.7652,10751.8846,103.6913,35.1203,25.2492,5.0249,9.6284e-09,1.8964e-18,1.3771e-09,1.0975e-05,2.4657e-12,1.5703e-06,6,0.01,0.1,2.6292,0.11595,0.34052,10.2745,1.5264,1.2355,5.9998,0.0122,0.11045,316.4689,5459.0551,73.8854,0.0032,1e-08,0.0001,1.7904e-06,1.2194e-14,1.1043e-07,9.8312e-09,5.2683e-18,2.2953e-09,2.6208,0.11595,0.34051,5.277,0.72468,0.85128,9.6245e-09,1.8958e-18,1.3769e-09,34.112,0.25249,0.50249
0.91802,1.4331,1.1971,-1.2061e-07,1.9608e-06,0.0014003,5.4761,2.9131,1.7068,4.5581,3.1817,1.7837,127.115,2693.582,51.8997,34.0014,0.01,0.1,128.9197,2692.8449,51.8926,185.7405,10744.9365,103.6578,35.0612,25.3707,5.0369,9.6108e-09,1.9056e-18,1.3804e-09,1.0957e-05,2.4776e-12,1.574e-06,6,0.01,0.1,2.6252,0.11654,0.34137,10.2602,1.5337,1.2384,5.9998,0.01221,0.1105,315.6105,5485.3985,74.0635,0.0032,1e-08,0.0001,1.7904e-06,1.2204e-14,1.1047e-07,9.8046e-09,5.2938e-18,2.3008e-09,2.6351,0.11652,0.34135,5.3126,0.72824,0.85337,9.6123e-09,1.906e-18,1.3806e-09,34.1061,0.25371,0.50369
0.89899,1.4333,1.1972,-1.2046e-07,1.9608e-06,0.0014003,5.4564,2.9277,1.711,4.5574,3.1916,1.7865,125.7074,2693.884,51.9026,33.998,0.01,0.1,127.4911,2693.142,51.8955,183.3214,10766.8918,103.7636,35.0039,25.4933,5.0491,9.5966e-09,1.9149e-18,1.3838e-09,1.0939e-05,2.4896e-12,1.5778e-06,6,0.01,0.1,2.6213,0.11712,0.34222,10.2461,1.541,1.2414,5.9998,0.01222,0.11054,314.7635,5511.711,74.2409,0.0032,1e-08,0.0001,1.7904e-06,1.2214e-14,1.1052e-07,9.7783e-09,5.3192e-18,2.3063e-09,2.6197,0.11711,0.34221,5.2742,0.73192,0.85552,9.5961e-09,1.9147e-18,1.3837e-09,34.1004,0.25493,0.50491
0.8802,1.4336,1.1973,-1.2031e-07,1.9608e-06,0.0014003,5.437,2.9422,1.7153,4.5568,3.2015,1.7893,124.3189,2694.3306,51.9069,33.9971,0.01,0.1,126.0596,2693.4524,51.8985,180.4867,10766.7513,103.763,34.9451,25.6123,5.0609,9.5793e-09,1.9238e-18,1.387e-09,1.092e-05,2.5012e-12,1.5815e-06,6,0.01,0.1,2.6174,0.1177,0.34307,10.2321,1.5483,1.2443,5.9998,0.01223,0.11059,313.9276,5537.9919,74.4177,0.0032,1e-08,0.0001,1.7904e-06,1.2224e-14,1.1056e-07,9.7523e-09,5.3445e-18,2.3118e-09,2.6048,0.11769,0.34307,5.237,0.73559,0.85767,9.5829e-09,1.9245e-18,1.3873e-09,34.0945,0.25612,0.50609
0.86169,1.4339,1.1975,-1.2015e-07,1.9608e-06,0.0014003,5.4178,2.9566,1.7195,4.5561,3.2114,1.792,122.9299,2694.7055,51.9106,34.0036,0.01,0.1,124.6538,2693.7959,51.9018,177.8625,10769.8173,103.7777,34.8882,25.7381,5.0733,9.5641e-09,1.9332e-18,1.3904e-09,1.0903e-05,2.5135e-12,1.5854e-06,6,0.01,0.1,2.6136,0.11828,0.34391,10.2184,1.5556,1.2472,5.9998,0.01224,0.11063,313.103,5564.2441,74.5939,0.0032,1e-08,0.0001,1.7904e-06,1.2234e-14,1.1061e-07,9.7267e-09,5.3699e-18,2.3173e-09,2.6193,0.11826,0.34389,5.2731,0.73914,0.85973,9.5651e-09,1.9334e-18,1.3905e-09,34.0888,0.25738,0.50733
0.8434,1.4342,1.1976,-1.1999e-07,1.9608e-06,0.0014003,5.3989,2.9711,1.7237,4.5555,3.2213,1.7948,121.549,2695.0064,51.9135,33.9993,0.01,0.1,123.2475,2694.1131,51.9048,175.2442,10779.2214,103.823,34.8346,25.8623,5.0855,9.5493e-09,1.9426e-18,1.3938e-09,1.0886e-05,2.5256e-12,1.5892e-06,6,0.01,0.1,2.6098,0.11885,0.34475,10.2048,1.5629,1.2502,5.9998,0.01225,0.11068,312.2895,5590.468,74.7694,0.0032,1e-08,0.0001,1.7904e-06,1.2244e-14,1.1065e-07,9.7014e-09,5.3952e-18,2.3227e-09,2.6117,0.11884,0.34474,5.2542,0.74277,0.86184,9.5506e-09,1.943e-18,1.3939e-09,34.0834,0.25862,0.50855
0.8254,1.4345,1.1977,-1.1982e-07,1.9608e-06,0.0014003,5.3803,2.9856,1.7279,4.5549,3.2312,1.7976,120.1829,2695.4907,51.9181,34.0001,0.01,0.1,121.8939,2694.5162,51.9087,172.2006,10767.2587,103.7654,34.7788,25.982,5.0973,9.5349e-09,1.9517e-18,1.397e-09,1.0868e-05,2.5373e-12,1.5929e-06,6,0.01,0.1,2.6061,0.11943,0.34559,10.1915,1.5702,1.2531,5.9998,0.01226,0.11072,311.4871,5616.6621,74.9444,0.0032,1e-08,0.0001,1.7904e-06,1.2254e-14,1.107e-07,9.6766e-09,5.4205e-18,2.3282e-09,2.5926,0.11943,0.34559,5.2064,0.74645,0.86397,9.5346e-09,1.9515e-18,1.397e-09,34.0779,0.25982,0.50973
0.80762,1.4348,1.1978,-1.1966e-07,1.9608e-06,0.0014003,5.3619,3,1.7321,4.5542,3.2412,1.8003,118.8425,2695.7796,51.9209,33.9975,0.01,0.1,120.5307,2694.8996,51.9124,169.7414,10780.6736,103.83,34.7244,26.1016,5.109,9.5198e-09,1.9606e-18,1.4002e-09,1.0851e-05,2.549e-12,1.5966e-06,6,0.01,0.1,2.6024,0.12001,0.34642,10.1783,1.5775,1.256,5.9998,0.01227,0.11077,310.6954,5642.8248,75.1187,0.0032,1e-08,0.0001,1.7904e-06,1.2264e-14,1.1074e-07,9.6519e-09,5.4457e-18,2.3336e-09,2.5984,0.12,0.34641,5.2211,0.75002,0.86603,9.5175e-09,1.9601e-18,1.4e-09,34.0724,0.26102,0.5109
0.7901,1.4351,1.198,-1.195e-07,1.9608e-06,0.0014003,5.3437,3.0144,1.7362,4.5536,3.2511,1.8031,117.4841,2696.2184,51.9251,33.9998,0.01,0.1,119.1649,2695.2765,51.9161,166.8884,10771.3246,103.785,34.6713,26.2367,5.1222,9.5049e-09,1.9707e-18,1.4038e-09,1.0835e-05,2.5622e-12,1.6007e-06,6,0.01,0.1,2.5987,0.12059,0.34726,10.1652,1.5847,1.2589,5.9998,0.01228,0.11082,309.9147,5668.9601,75.2925,0.0032,1e-08,0.0001,1.7904e-06,1.2274e-14,1.1079e-07,9.6277e-09,5.4709e-18,2.339e-09,2.6046,0.12057,0.34724,5.2364,0.75359,0.86809,9.5049e-09,1.9704e-18,1.4037e-09,34.0671,0.26237,0.51222
0.77281,1.4355,1.1981,-1.1933e-07,1.9608e-06,0.0014003,5.3259,3.0288,1.7404,4.553,3.261,1.8058,116.1702,2696.6227,51.929,34,0.01,0.1,117.8445,2695.7129,51.9203,164.8122,10800.344,103.9247,34.6212,26.3393,5.1322,9.491e-09,1.9785e-18,1.4066e-09,1.0819e-05,2.5722e-12,1.6038e-06,6,0.01,0.1,2.5952,0.12116,0.34808,10.1524,1.592,1.2617,5.9998,0.01229,0.11086,309.1446,5695.0645,75.4657,0.0032,1e-08,0.0001,1.7904e-06,1.2284e-14,1.1083e-07,9.6038e-09,5.4961e-18,2.3444e-09,2.5957,0.12115,0.34807,5.2141,0.7572,0.87017,9.4909e-09,1.9787e-18,1.4067e-09,34.0621,0.26339,0.51322
0.75577,1.4358,1.1982,-1.1915e-07,1.9608e-06,0.0014003,5.3082,3.0432,1.7445,4.5524,3.2709,1.8086,114.8544,2697.088,51.9335,33.9982,0.01,0.1,116.5138,2696.1363,51.9243,161.5307,10765.3493,103.7562,34.5693,26.4568,5.1436,9.4774e-09,1.9875e-18,1.4098e-09,1.0803e-05,2.5837e-12,1.6074e-06,6,0.01,0.1,2.5916,0.12174,0.34891,10.1398,1.5992,1.2646,5.9998,0.0123,0.11091,308.385,5721.1405,75.6382,0.0032,1e-08,0.0001,1.7904e-06,1.2294e-14,1.1088e-07,9.5801e-09,5.5213e-18,2.3497e-09,2.586,0.12173,0.3489,5.19,0.76082,0.87225,9.4764e-09,1.987e-18,1.4096e-09,34.0569,0.26457,0.51436
0.73899,1.4361,1.1984,-1.1897e-07,1.9608e-06,0.0014003,5.2908,3.0576,1.7486,4.5518,3.2808,1.8113,113.5588,2697.3895,51.9364,34.0029,0.01,0.1,115.1825,2696.5466,51.9283,159.4777,10792.3445,103.8862,34.517,26.5923,5.1568,9.4631e-09,1.9976e-18,1.4133e-09,1.0787e-05,2.5969e-12,1.6115e-06,6,0.01,0.1,2.5882,0.12231,0.34973,10.1273,1.6064,1.2675,5.9998,0.01231,0.11095,307.6359,5747.1869,75.8102,0.0032,1e-08,0.0001,1.7904e-06,1.2304e-14,1.1092e-07,9.5569e-09,5.5464e-18,2.3551e-09,2.5858,0.1223,0.34972,5.1895,0.7644,0.8743,9.4657e-09,1.9982e-18,1.4136e-09,34.0517,0.26592,0.51568
