1.826486945164723963e+01 3.617734521653542146e+01
1.830823186866689412e+01 3.612971381932576520e+01
1.835269922379492868e+01 3.600616086171524444e+01
1.839804653169543158e+01 3.600327411036920466e+01
1.844420824326086716e+01 3.599461385633107113e+01
1.849123760115739046e+01 3.590454721433460605e+01
1.853884569177495223e+01 3.566119407586327839e+01
1.858713266088180660e+01 3.551050565559985728e+01
1.863588227455678847e+01 3.527927687278173607e+01
1.868526561149228016e+01 3.500330344409982075e+01
1.873477957023067475e+01 3.477842551424278383e+01
1.878483493245642322e+01 3.476861055966622871e+01
1.883546934816711982e+01 3.460752983455675746e+01
1.888605472348183767e+01 3.404519067234623719e+01
1.893674244194389189e+01 3.407174878472991253e+01
1.898760595288137054e+01 3.407261481013372872e+01
1.903867158995709019e+01 3.407232613499912333e+01
1.908971253372975241e+01 3.407232613499912333e+01
1.914084342281795159e+01 3.407232613499913043e+01
1.919179847981941478e+01 3.407232613499912333e+01
1.924271098985685668e+01 3.407232613499912333e+01
1.929351883464991246e+01 3.407232613499912333e+01
1.934401093224809287e+01 3.407232613499912333e+01
1.939441448457449368e+01 3.407232613499912333e+01
1.944460391475319128e+01 3.407203745986452503e+01
1.949426669328181916e+01 3.406828468311464775e+01
1.954371902534384375e+01 3.406077912961492160e+01
1.959269126899304680e+01 3.404114922046176872e+01
1.964126014936768172e+01 3.406712998257623326e+01
1.968952697850236788e+01 3.407376951067214321e+01
1.973731385422585305e+01 3.407723361228740799e+01
1.978438043912302291e+01 3.377066061933665253e+01
1.983103547399319666e+01 3.372966875022269306e+01
1.987742754290502134e+01 3.372187452158835441e+01
1.992294565651373262e+01 3.372129717131913651e+01
1.996808335844797000e+01 3.372071982104992571e+01
2.001216013366734003e+01 3.371119354160795467e+01
2.005584264228693314e+01 3.361824014826501639e+01
2.009873164782865373e+01 3.337892846167705585e+01
2.014091652378341379e+01 3.306773666657213084e+01
2.018276328043264201e+01 3.304579735634209925e+01
2.022370091729576203e+01 3.282496087836859999e+01
2.026404459778815337e+01 3.284257006157956482e+01
2.030354267527505385e+01 3.284314741184877562e+01
2.034207410381118208e+01 3.284314741184877562e+01
2.037990944787902237e+01 3.284314741184877562e+01
2.041715121827608570e+01 3.284314741184877562e+01
2.045342964450545864e+01 3.284314741184877562e+01
2.048875259913996061e+01 3.284314741184877562e+01
2.052343835847901232e+01 3.284401343725259892e+01
2.055748090065493017e+01 3.284574548806023131e+01
2.059042984915413044e+01 3.269217031644984672e+01
2.062257276780073312e+01 3.269043826564221433e+01
2.065395064040916395e+01 3.247335456441841472e+01
2.068445460200100783e+01 3.249125242276399916e+01
2.071393949259948641e+01 3.249182977303321707e+01
2.074298188296732093e+01 3.249182977303321707e+01
2.077115878272557126e+01 3.249269579843703326e+01
2.079813368736214230e+01 3.249471652437927105e+01
2.082433658520528041e+01 3.233594520034584718e+01
2.084966114714023888e+01 3.221037151679209387e+01
2.087441239992494602e+01 3.209230338673807381e+01
2.089813455637235862e+01 3.196701837831884419e+01
2.092094986869924966e+01 3.196644102804962984e+01
2.094297605142502761e+01 3.200252541987544674e+01
2.096456499997526635e+01 3.157788429686902276e+01
2.098458258656731701e+01 3.161801014057936854e+01
2.100400354031834382e+01 3.130912774654995090e+01
2.102303058427664695e+01 3.127073395364721264e+01
2.104079533529545287e+01 3.126293972501282070e+01
2.105802235626978813e+01 3.126236237474360991e+01
2.107420198350428109e+01 3.126236237474360991e+01
2.108977191364848025e+01 3.126236237474360991e+01
2.110439471548358981e+01 3.126178502447439556e+01
2.111833874668015909e+01 3.126091899907057226e+01
2.113129058924805292e+01 3.128920916226206472e+01
2.114350488534839201e+01 3.088015649652362171e+01
2.115546851004341988e+01 3.090844665971513905e+01
2.116621250877184934e+01 3.091104473592660895e+01
2.117635935669687441e+01 3.091104473592660895e+01
2.119279574432901825e+01 3.091017871052278920e+01
2.118636502022371104e+01 3.090382785756142781e+01
2.119668490286539964e+01 3.088737337488880286e+01
2.121181290219281124e+01 3.057473820410886844e+01
2.122264889050149250e+01 3.017550049294624870e+01
2.123364968880984094e+01 3.020581138208008554e+01
2.124610125255185622e+01 3.020840945829155899e+01
2.125944668513949765e+01 3.020869813342616794e+01
2.127371100587606634e+01 3.020869813342616794e+01
2.128815961748976093e+01 3.020869813342616794e+01
2.130272201007112187e+01 3.020869813342616794e+01
2.131718382359389707e+01 3.020869813342616794e+01
2.133158610274609401e+01 3.020869813342616794e+01
2.134501630626201063e+01 3.020956415882999124e+01
2.135822698823669086e+01 3.021187355990685575e+01
2.137061739823860052e+01 3.005137018506479052e+01
2.138241501362197994e+01 2.993012662852937211e+01
2.139357862411677047e+01 2.985911254541574067e+01
2.140387958937088797e+01 2.984496746381993404e+01
2.141296390690756013e+01 2.968908289113142374e+01
2.142154406103207975e+01 2.949249512446302290e+01
2.142925861628780027e+01 2.953262096817361737e+01
2.143610188159009056e+01 2.914377556185562312e+01
2.144235122333920174e+01 2.884817222401591508e+01
2.144756097678576623e+01 2.873789832259516785e+01
2.145178906505492122e+01 2.818854954143304425e+01
2.145544011489796787e+01 2.810050362537699797e+01
2.145828923855762582e+01 2.812619571235729410e+01
2.146036173961935489e+01 2.770934881798014260e+01
2.146162721716459387e+01 2.763487063325063886e+01
2.146222162349863893e+01 2.740219847475444226e+01
2.146181586345400305e+01 2.741114740392737303e+01
2.146048180333576738e+01 2.721629168806501653e+01
2.145877508692445446e+01 2.691491484753091967e+01
2.145638657026949048e+01 2.670014054737995224e+01
2.145307996166634368e+01 2.669552174522616284e+01
2.144938205766019124e+01 2.669869717170689682e+01
2.144495842817000053e+01 2.672352323328349044e+01
2.143996536165681022e+01 2.633063637507673604e+01
2.143414472668444049e+01 2.618139133048221012e+01
2.142779632182168825e+01 2.638606200092225507e+01
2.142086656133551870e+01 2.617937060453992260e+01
2.141316418485835626e+01 2.580236087873588247e+01
2.140530932586644752e+01 2.566466283952550853e+01
2.139673207378365305e+01 2.557921499968002976e+01
2.138761248557880279e+01 2.519614309604799018e+01
2.137783307106576203e+01 2.510521042864464292e+01
2.136771575798685063e+01 2.478218295301145346e+01
2.135711279108360472e+01 2.466526952349259716e+01
2.134602927586584187e+01 2.460407039495430226e+01
2.133452151760204885e+01 2.439131682074317453e+01
2.132251042504374539e+01 2.422763801941639628e+01
2.131006129880980993e+01 2.404692738514713568e+01
2.129736312778126361e+01 2.339221217983768142e+01
2.128420874738937130e+01 2.318552078345193479e+01
2.127075872049351801e+01 2.320746009368283680e+01
2.125693461433309395e+01 2.279205657496822823e+01
2.124257136711705130e+01 2.271469163889059573e+01
2.122830733305719875e+01 2.248577225713825811e+01
2.121342220839009229e+01 2.247999875444588724e+01
2.119834738059607915e+01 2.247711200309970181e+01
2.118279808779125517e+01 2.243669748425309507e+01
2.116733789443748037e+01 2.212261893778760680e+01
2.115153356320790934e+01 2.213041316642232914e+01
2.113548097653796987e+01 2.212492833886456367e+01
2.111912420815845337e+01 2.207267813949844992e+01
2.110261941232617033e+01 2.195922881159294704e+01
2.108599322611087956e+01 2.180998376699446339e+01
2.106922992344919621e+01 2.158452848685598369e+01
2.105222393470381093e+01 2.151351440373929336e+01
2.103524982470648652e+01 2.115238181032815845e+01
2.101806771226773662e+01 2.101093099436345213e+01
2.100051730298087449e+01 2.091307012372654484e+01
2.098328392009646848e+01 2.085879919841753960e+01
2.096584324794881482e+01 2.052653411846661058e+01
